STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sector,Sector,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2011,,4.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2012,,3.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2013,,3.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2014,,3.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2015,,3.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2016,,3.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2017,,4.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2018,,3.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2019,,4.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2020,,4.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2021,,4.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2022,,4.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2023,,4.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LU,Luxembourg,2024,,4.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,1995,,2.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,1996,,2.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,1997,,1.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,1998,,1.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,1999,,1.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2000,,1.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2001,,1.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2002,,1.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2003,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2004,,3.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2005,,3.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2006,,5.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2007,,6.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2008,,5.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2009,,5.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2010,,5.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2011,,5.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2012,,5.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2013,,4.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2014,,4.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2015,,5.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2016,,3.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2017,,4.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2018,,5.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2019,,5.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2020,,5.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2021,,5.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2022,,4.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2023,,5.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,LV,Latvia,2024,,6.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,1995,,3.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,1996,,3.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,1997,,3.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,1998,,4.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,1999,,4.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2000,,3.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2001,,3.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2002,,4.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2003,,4.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2004,,3.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2005,,4.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2006,,4.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2007,,3.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2008,,2.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2009,,2.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2010,,2.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2011,,2.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2012,,3.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,P51G,Gross fixed capital formation,MT,Malta,2013,,2.8,,,,,
